precursor,co2_uptake_lp,ch4_uptake_hp,logKH_CO2,logKH_CH4,pore_diameter,density,metal_frag,linker_smiles,label_co2_capture,label_ch4_storage
[Mn].n1ccc(cc1)C=Cc1ccncc1,3.435462245,7.8489670333,-1.4435515525576266,-5.192790476509692,6.30239,0.99242,[Mn],n1ccc(cc1)C=Cc1ccncc1,1,0
[C]#N.[Mn].[W].n1ccc(cc1)[N][N]c1ccncc1,2.932544202,8.5055826408,-1.8105096863006325,-5.208846411960206,6.09971,0.947205,[Mn].[W],[C]#N.n1ccc(cc1)[N][N]c1ccncc1,1,1
[Ba].[O-]C(=O)c1c(C(=O)[O-])c(C(=O)[O-])c(c(c1C(=O)[O-])C(=O)[O-])C(=O)[O-],5.309066224,3.8926574553,-0.5900922253354189,-5.77075087623407,8.78437,1.6539400000000002,[Ba],[O-]C(=O)c1c(C(=O)[O-])c(C(=O)[O-])c(c(c1C(=O)[O-])C(=O)[O-])C(=O)[O-],1,0
[Cd].[O-]C(=O)c1ncccc1C(=O)[O-].n1ccc(cc1)c1ccncc1,3.38907625,3.7097614755,-2.553840441814879,-4.8234370638388215,4.28713,1.39474,[Cd],[O-]C(=O)c1ncccc1C(=O)[O-].n1ccc(cc1)c1ccncc1,1,0
[CH]1[N]C=C[C]([CH]1)c1ccncc1.[Co].n1ccc(cc1)c1ccncc1,3.435376825,8.7735883817,-3.3663326225119885,-4.640246074062904,6.86464,0.930991,[Co],[CH]1[N]C=C[C]([CH]1)c1ccncc1.n1ccc(cc1)c1ccncc1,1,1
C1=N[CH]N([N]1)Cc1ccc(cc1)Cn1cncn1.N1=C[N]N([CH]1)Cc1ccc(cc1)CN1[N]C=N[CH]1.[Cu],0.517127962,8.9715733694,-4.489523356342677,-5.0158842237117485,8.481710000000001,0.891092,[Cu],C1=N[CH]N([N]1)Cc1ccc(cc1)Cn1cncn1.N1=C[N]N([CH]1)Cc1ccc(cc1)CN1[N]C=N[CH]1,0,1
[Cu].[Cu][Cu].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],2.554919998,5.1063339759,-3.446911074868677,-4.7510904526964834,4.84299,1.43835,[Cu].[Cu][Cu],[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],0,0
[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].[O]P(=O)([O])[O].[Zn],0.85143131,3.8792396945,-4.078578863263752,-4.6313598714235145,5.76197,1.29019,[O]P(=O)([O])[O].[Zn],[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],0,0
Cc1c(C)c(CNc2cc(cc(c2)C(=O)O)C(=O)[O-])c(c(c1CNc1cc(cc(c1)C(=O)[O-])C(=O)[O-])C)C.[Sm],3.812588476,8.132601665,-2.3249506751579343,-4.766909929621686,7.68451,1.00363,[Sm],Cc1c(C)c(CNc2cc(cc(c2)C(=O)O)C(=O)[O-])c(c(c1CNc1cc(cc(c1)C(=O)[O-])C(=O)[O-])C)C,1,1
[Cd].[O-]C(=O)c1ccc(cc1)C1=C(SC(=C2SC(=C(S2)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)O)S1)c1ccc(cc1)C(=O)O.n1ccc(cc1)CCc1ccncc1,1.520013955,2.3322788382,-0.9851142026984968,-4.6166712445676605,5.81423,1.35939,[Cd],[O-]C(=O)c1ccc(cc1)C1=C(SC(=C2SC(=C(S2)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)O)S1)c1ccc(cc1)C(=O)O.n1ccc(cc1)CCc1ccncc1,0,0
[Ba].[O-]C(=O)c1ccc(cc1)C1=C(SC(=C2SC(=C(S2)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)O)S1)c1ccc(cc1)C(=O)O,3.145280183,4.1681820797,-2.282731530217588,-4.3255834811355385,6.13698,1.2615,[Ba],[O-]C(=O)c1ccc(cc1)C1=C(SC(=C2SC(=C(S2)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)O)S1)c1ccc(cc1)C(=O)O,1,0
C(Cc1ccncc1)Cc1ccncc1.[Cd].[O-]C(=O)Cc1cccc(c1)CC(=O)[O-],1.410322291,3.3270345116000004,-3.6635422675131415,-4.628038595744303,4.21553,1.21319,[Cd],C(Cc1ccncc1)Cc1ccncc1.[O-]C(=O)Cc1cccc(c1)CC(=O)[O-],0,0
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)O)C(=O)[O-].[Zn],2.7510256,5.7631317471,-2.9033575948244734,-4.722631490491523,6.06791,1.2094,[Zn],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)O)C(=O)[O-],1,0
[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn],2.867955176,7.281260762,-3.276277593812157,-4.586465545568858,5.289569999999999,0.956875,[Zn],[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],1,0
Cc1c(C)c(CNc2cc(cc(c2)C(=O)O)C(=O)[O-])c(c(c1CNc1cc(cc(c1)C(=O)[O-])C(=O)[O-])C)C.[La],3.085772183,8.588181391100001,-3.0928580068231764,-4.823654029556306,8.221860000000001,0.946932,[La],Cc1c(C)c(CNc2cc(cc(c2)C(=O)O)C(=O)[O-])c(c(c1CNc1cc(cc(c1)C(=O)[O-])C(=O)[O-])C)C,1,1
[La].[O-]C(=O)c1ccccc1C(=O)[O-].[O]P(=O)(C[NH]1CC[NH](CC1)CP(=O)([O])[O])O.[O]P(=O)(C[NH]1CC[NH](CC1)CP(=O)([O])[O])[O],0.689296709,2.4225304208000003,-4.164973106200874,-4.917361812255212,4.66296,1.6442599999999998,[La],[O-]C(=O)c1ccccc1C(=O)[O-].[O]P(=O)(C[NH]1CC[NH](CC1)CP(=O)([O])[O])O.[O]P(=O)(C[NH]1CC[NH](CC1)CP(=O)([O])[O])[O],0,0
[Nd].[O-]C(=O)c1ccccc1C(=O)[O-].[O]P(=O)(C[NH]1CC[NH](CC1)CP(=O)([O])[O])O.[O]P(=O)(C[NH]1CC[NH](CC1)CP(=O)([O])[O])[O],0.698471844,2.2854996443,-4.134716538268019,-4.9538834963342575,4.6612100000000005,1.6998400000000002,[Nd],[O-]C(=O)c1ccccc1C(=O)[O-].[O]P(=O)(C[NH]1CC[NH](CC1)CP(=O)([O])[O])O.[O]P(=O)(C[NH]1CC[NH](CC1)CP(=O)([O])[O])[O],0,0
[Cu].[Cu][Cu].[O-]C(=O)c1cccc(c1)n1c(C)nnc1c1ccc(s1)c1nnc(n1c1cccc(c1)C(=O)[O-])C,0.915552937,5.08508841,-4.122015085214469,-5.026391915988187,6.687069999999999,1.23624,[Cu].[Cu][Cu],[O-]C(=O)c1cccc(c1)n1c(C)nnc1c1ccc(s1)c1nnc(n1c1cccc(c1)C(=O)[O-])C,0,0
[Cd].[O]S(=O)(=O)[O].n1cnn(c1)Cc1cc(cc(c1)Cn1ncnc1)Cn1ncnc1,2.541606143,1.8249785793,-2.5685107911096074,-5.448271947400639,3.94229,1.50557,[Cd].[O]S(=O)(=O)[O],n1cnn(c1)Cc1cc(cc(c1)Cn1ncnc1)Cn1ncnc1,0,0
[Mn].[O]S(=O)(=O)[O].n1cnn(c1)Cc1cc(cc(c1)Cn1ncnc1)Cn1ncnc1,2.922708419,2.4340234228,-2.299104266793685,-5.261329614125676,3.98106,1.347,[Mn].[O]S(=O)(=O)[O],n1cnn(c1)Cc1cc(cc(c1)Cn1ncnc1)Cn1ncnc1,1,0
[Cd].n1ccc(cc1)Sc1ccncc1,3.338274087,9.5985141715,-3.3881047072097235,-4.430187335188281,5.44718,0.953017,[Cd],n1ccc(cc1)Sc1ccncc1,1,1
[Ce].[O]P(=O)([C]N1[C][C][C]([C][C]1)[C]1[C][C]N([C][C]1)[C]P(=O)([O])[O])[O].[O]S(=O)(=O)[O],0.106086267,1.266539416,-5.096008702134736,-5.766496239658864,4.13183,1.88296,[Ce].[O]S(=O)(=O)[O],[O]P(=O)([C]N1[C][C][C]([C][C]1)[C]1[C][C]N([C][C]1)[C]P(=O)([O])[O])[O],0,0
[Ag]12[Ag]3[Ag]4[Ag]2[Ag]2[Ag]1[Ag]3[Ag]42.[O-]C(=O)c1cncc(c1)C(=O)[O-],0.880753199,1.2905987547,-3.655859336261836,-5.114000248610755,4.007969999999999,2.8046,[Ag]12[Ag]3[Ag]4[Ag]2[Ag]2[Ag]1[Ag]3[Ag]42,[O-]C(=O)c1cncc(c1)C(=O)[O-],0,0
[O-]C(=O)CN1C=CN([CH]1)Cc1ccc(cc1)CN1C=CN([CH]1)CC(=O)[O-].[OH2]1[OH2][Ca]21[OH2][OH2]2,0.367068769,2.10919624,-4.542204365440299,-4.835204151883469,4.85912,1.20599,[OH2]1[OH2][Ca]21[OH2][OH2]2,[O-]C(=O)CN1C=CN([CH]1)Cc1ccc(cc1)CN1C=CN([CH]1)CC(=O)[O-],0,0
[Eu].[O-]C(=O)c1cc(S)c(cc1S)C(=O)[O-],3.828137434,6.2679356465,-2.548239653620417,-4.865179261771945,6.06489,1.2396200000000002,[Eu],[O-]C(=O)c1cc(S)c(cc1S)C(=O)[O-],1,0
[O-]C(=O)c1cc(ccc1C(=O)[O-])C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)C(=O)[O-])C(=O)[O-].[Zn].n1ccc(cc1)c1ccncc1,1.321929157,2.7090395695,-3.7148704453699377,-5.113240321153444,4.25802,1.39734,[Zn],[O-]C(=O)c1cc(ccc1C(=O)[O-])C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)C(=O)[O-])C(=O)[O-].n1ccc(cc1)c1ccncc1,0,0
Cl[Cd].Cl[Cd]Cl.[Cd].n1ccc(cc1)C1=NN=N[N]1.n1ccc(cc1)C1=N[N]N=N1,1.712614964,9.537796915,-3.570333295742472,-5.164062236317738,11.05938,0.918977,Cl[Cd].Cl[Cd]Cl.[Cd],n1ccc(cc1)C1=NN=N[N]1.n1ccc(cc1)C1=N[N]N=N1,0,1
[Cu].[O-]C(=O)C=CC=CC(=O)[O-],1.636474119,4.8773266715,-3.735784469941476,-4.551323046195051,4.76441,1.17543,[Cu],[O-]C(=O)C=CC=CC(=O)[O-],0,0
C1=Nc2c([N]1)cc1c(c2)N=C[N]1.C1=Nc2c([N]1)cc1c(c2)[N]C=N1.CS(=O)(=O)C.[Zn],3.341595014,4.1687797305,-2.682091201142218,-3.756198264872664,5.27869,1.35338,[Zn],C1=Nc2c([N]1)cc1c(c2)N=C[N]1.C1=Nc2c([N]1)cc1c(c2)[N]C=N1.CS(=O)(=O)C,1,0
[Cd].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O]c1cccc2c1nc(C=Cc1ccncc1)cc2,1.584623288,5.379611779299999,-3.5656994195483818,-4.369715557374248,5.83475,1.2153,[Cd],[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O]c1cccc2c1nc(C=Cc1ccncc1)cc2,0,0
C1CN2CCN1CC2.I[Cu]12(I)[Cu]3[Cu]1([Cu]23I)I.I[Cu]12(I)[Cu]3[Cu]1[Cu]23I.I[Cu]12[Cu]3[Cu]1[Cu]23(I)(I)I.[N]1CC[N]CC1,0.050412139,7.4468668051,-5.479699918450622,-5.740253261072207,23.87093,0.911245,I[Cu]12(I)[Cu]3[Cu]1([Cu]23I)I.I[Cu]12(I)[Cu]3[Cu]1[Cu]23I.I[Cu]12[Cu]3[Cu]1[Cu]23(I)(I)I,C1CN2CCN1CC2.[N]1CC[N]CC1,0,0
N1=CC=N[C]1.[C]1=N[CH]C=N1.[C]1N2C3C2C2N1C32.[Cd],0.406813697,10.1369447287,-4.548255000908261,-5.066911757955332,20.79846,0.806562,[Cd],N1=CC=N[C]1.[C]1=N[CH]C=N1.[C]1N2C3C2C2N1C32,0,1
CC1=NC=C[N]1.CC1=N[CH]C=N1.[Cd],0.102352059,7.8330165078,-5.168272242125481,-5.415344306984415,12.69031,0.919646,[Cd],CC1=NC=C[N]1.CC1=N[CH]C=N1,0,0
CC1=NC=C[N]1.CC1=N[CH]C=N1.[C]1[N]C=C[N]1.[C]C1=NC=C[N]1.[Cd],0.122117348,9.2508980547,-5.0930527437237325,-5.453506690971823,13.64671,0.8147249999999999,[Cd],CC1=NC=C[N]1.CC1=N[CH]C=N1.[C]1[N]C=C[N]1.[C]C1=NC=C[N]1,0,1
O=N(=O)C1=NC=C[N]1.O=N(=O)C1=N[CH]C=N1.[Cd],0.129741903,6.613802214500001,-5.0622219101518064,-5.520011752240811,20.68684,0.945467,[Cd],O=N(=O)C1=NC=C[N]1.O=N(=O)C1=N[CH]C=N1,0,0
O=C(c1ccncc1)NC1CCCCC1NC(=O)c1ccncc1.[O-]C(=O)c1cc(cc(c1)N(=O)=O)C(=O)[O-].[OH2][Cu][O]([Cu])[Cu],2.583566679,3.6522490047,-3.3224943336431685,-4.759148847296658,6.002619999999999,1.31,[OH2][Cu][O]([Cu])[Cu],O=C(c1ccncc1)NC1CCCCC1NC(=O)c1ccncc1.[O-]C(=O)c1cc(cc(c1)N(=O)=O)C(=O)[O-],0,0
[O-]C(=O)C(=O)[O-].[O]P(=O)([O])[O].[Zn],0.259075275,1.0732076131,-4.681533876710594,-5.794311250965482,3.95311,2.7139800000000003,[O]P(=O)([O])[O].[Zn],[O-]C(=O)C(=O)[O-],0,0
C#CCOc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cd].n1ccc(cc1)C=Cc1ccncc1,0.855445018,8.5752186735,-4.228634499584803,-4.630155427684297,7.332969999999999,0.957966,[Cd],C#CCOc1cc(cc(c1)C(=O)[O-])C(=O)[O-].n1ccc(cc1)C=Cc1ccncc1,0,1
[Cd].[Cu].[O-]C(=O)CC(=O)[O-],2.820351711,2.0992481681,-2.420563978017111,-5.9264062752329565,3.82163,2.09127,[Cd].[Cu],[O-]C(=O)CC(=O)[O-],1,0
[Gd].[Ni].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ncccc1C(=O)[O-],2.392191562,1.567461414,-1.9103597830378007,-5.282366105738365,4.84675,1.85945,[Gd].[Ni],[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ncccc1C(=O)[O-],0,0
[Mn].[O-]C(=O)CC[Ge]12S[Ge]3(CCC(=O)[O-])S[Ge](S2)(S[Ge](S1)(S3)CCC(=O)[O-])CCC(=O)[O-],3.454232412,4.5260456139,-2.4691883650894764,-4.916339744118409,6.46175,1.4824,[Mn],[O-]C(=O)CC[Ge]12S[Ge]3(CCC(=O)[O-])S[Ge](S2)(S[Ge](S1)(S3)CCC(=O)[O-])CCC(=O)[O-],1,0
O=C(c1ccccc1OCC(COc1ccccc1C(=O)NCc1ccco1)(COc1ccccc1C(=O)NCc1ccco1)COc1ccccc1C(=O)NCc1ccco1)NCc1ccco1.[Eu],1.04615172,3.0370265534,-3.923017497598317,-4.3505784857882,4.67375,1.32281,[Eu],O=C(c1ccccc1OCC(COc1ccccc1C(=O)NCc1ccco1)(COc1ccccc1C(=O)NCc1ccco1)COc1ccccc1C(=O)NCc1ccco1)NCc1ccco1,0,0
[O-]C(=O)[C]1C(=CC(=CC1=O)c1cc(cc(c1)c1cc(O)c(c(c1)O)C(=O)[O-])c1cc(O)c(c(c1)O)C(=O)[O-])O.[Zn].[Zn][O]([Zn])[Zn],0.762435952,3.4570691832,-3.97593323026288,-4.6987160163483495,8.83128,1.43518,[Zn].[Zn][O]([Zn])[Zn],[O-]C(=O)[C]1C(=CC(=CC1=O)c1cc(cc(c1)c1cc(O)c(c(c1)O)C(=O)[O-])c1cc(O)c(c(c1)O)C(=O)[O-])O,0,0
[Cu][O]([Cu][O]([Cu])[Cu])[Cu].[O-]C(=O)c1cccnc1.[Pt],0.79523411,5.2772331441,-4.2270690945413305,-5.086301091975535,5.74545,1.37815,[Cu][O]([Cu][O]([Cu])[Cu])[Cu].[Pt],[O-]C(=O)c1cccnc1,0,0
Cl[La](Cl)Cl.n1ccc(cc1)c1ccncc1,0.973420555,6.6163654413,-4.126641609813492,-4.581486586088869,6.18049,0.97822,Cl[La](Cl)Cl,n1ccc(cc1)c1ccncc1,0,0
CC(=C(c1ccncc1)C(=O)C)[O].C[C](C(=C([O])C)c1ccncc1)[O].[Cu].[O-]C(=O)c1nccnc1C(=O)[O-],0.792885373,2.3882145901,-4.185932287390799,-5.176323016988704,4.84037,1.41449,[Cu],CC(=C(c1ccncc1)C(=O)C)[O].C[C](C(=C([O])C)c1ccncc1)[O].[O-]C(=O)c1nccnc1C(=O)[O-],0,0
[Co].[O-]C(=O)c1cc(cc(c1)C(C)(C)C)C(=O)[O-].n1ccc(cc1)Sc1ccncc1,1.301471241,3.2075870033,-3.976060622489933,-4.993234547548007,5.62972,1.20445,[Co],[O-]C(=O)c1cc(cc(c1)C(C)(C)C)C(=O)[O-].n1ccc(cc1)Sc1ccncc1,0,0
[Eu][Eu].[O-]C(=O)c1ccc(cn1)C(=O)[O-],2.290998855,5.2931886587,-3.5277615033509315,-4.579737216442799,6.24254,1.49869,[Eu][Eu],[O-]C(=O)c1ccc(cn1)C(=O)[O-],0,0
[Er][Er].[O-]C(=O)c1ccc(cn1)C(=O)[O-],2.2914678,5.0123182453,-3.4730058971762494,-4.553978825199856,6.138669999999999,1.6023900000000002,[Er][Er],[O-]C(=O)c1ccc(cn1)C(=O)[O-],0,0
[O]P(=O)(c1ccc(cc1)P(=O)([O])[O])[O].[U],0.368560451,3.1488383613,-4.6017526196315215,-5.016874138752796,5.81008,2.37336,[U],[O]P(=O)(c1ccc(cc1)P(=O)([O])[O])[O],0,0
[O]P(=O)(c1ccc(cc1)P(=O)(O)[O])O.[U],0.919522416,4.3972123682,-4.1897930294905485,-4.807602618235454,6.58785,1.68165,[U],[O]P(=O)(c1ccc(cc1)P(=O)(O)[O])O,0,0
[Na].[O-]C(=O)c1cc(cc(c1)C1=C2C=CC3=[N]2[Zn]24(n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[Zn])C(=O)[O-].[Sm],3.587493144,11.0905396615,-3.4913517920329653,-5.1484994925881535,9.83189,0.920871,[Na].[Sm],[O-]C(=O)c1cc(cc(c1)C1=C2C=CC3=[N]2[Zn]24(n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[Zn])C(=O)[O-],1,1
[Dy].[Na].[O-]C(=O)c1cc(cc(c1)C1=C2C=CC3=[N]2[Zn]24(n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[Zn])C(=O)[O-],2.26042613,11.019663085,-3.706507066008982,-5.156186888928967,9.97681,0.933756,[Dy].[Na],[O-]C(=O)c1cc(cc(c1)C1=C2C=CC3=[N]2[Zn]24(n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[Zn])C(=O)[O-],0,1
[Eu].[Na].[O-]C(=O)c1cc(cc(c1)C1=C2C=CC3=[N]2[Zn]2[Zn]4n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-],3.285630307,11.2390510164,-3.4562956744366886,-5.150322666083532,9.98388,0.917953,[Eu].[Na],[O-]C(=O)c1cc(cc(c1)C1=C2C=CC3=[N]2[Zn]2[Zn]4n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-],1,1
[Cu][Cu].[O-]C(=O)c1cc(C#Cc2ccc(cc2)c2cc(cc(c2)c2ccc(cc2)C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])c2ccc(cc2)C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],0.258396973,22.1010364627,-4.7499876450077005,-5.1170794840896585,24.30948,0.38234,[Cu][Cu],[O-]C(=O)c1cc(C#Cc2ccc(cc2)c2cc(cc(c2)c2ccc(cc2)C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])c2ccc(cc2)C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],0,1
C1=C[N]C=N1.[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn].c1ncn(c1)[B](n1cncc1)(n1cncc1)n1cncc1,1.137840724,9.4997492284,-4.035643242051266,-4.577886405303167,7.22153,0.929467,[Zn],C1=C[N]C=N1.[O-]C(=O)c1ccc(cc1)C(=O)[O-].c1ncn(c1)[B](n1cncc1)(n1cncc1)n1cncc1,0,1
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn].c1ncn(c1)[B](n1cncc1)(n1cncc1)n1cncc1,1.008794553,1.3600314582,-3.7942544590573375,-5.5765329380400495,3.86703,1.47217,[Zn],[O-]C(=O)c1ccc(cc1)C(=O)[O-].c1ncn(c1)[B](n1cncc1)(n1cncc1)n1cncc1,0,0
[Co][O]([Co])[Co].[O-]C(=O)c1cc(ccc1C(=O)[O-])C(=O)[O-],3.120177671,1.7298490366,-2.7298920598238965,-5.0971956555451845,4.22175,1.6567500000000002,[Co][O]([Co])[Co],[O-]C(=O)c1cc(ccc1C(=O)[O-])C(=O)[O-],1,0
N1=CC=N[N]1.[CH]1C=NN=N1.[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-].[Zn],0.600645019,0.513396144,-3.6349989973712566,-4.371536479891525,5.28646,1.66255,[Zn],N1=CC=N[N]1.[CH]1C=NN=N1.[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-],0,0
N1=NC=C([CH]1)c1ccc(cc1)[C]1C=NN=C1.[Co].[N]1N=CC(=C1)c1ccc(cc1)C1=CN=N[CH]1.[N]1N=CC(=C1)c1ccc(cc1)C1=C[N]N=C1,0.453626904,13.9027288043,-4.529136926035744,-4.965427688487983,10.03253,0.699735,[Co],N1=NC=C([CH]1)c1ccc(cc1)[C]1C=NN=C1.[N]1N=CC(=C1)c1ccc(cc1)C1=CN=N[CH]1.[N]1N=CC(=C1)c1ccc(cc1)C1=C[N]N=C1,0,1
Fc1ncc(nc1)F.[C]#N.[Fe].[Pt],1.713137935,3.2122182108,-3.706557887174833,-4.867730702290243,4.62887,1.93861,[Fe].[Pt],Fc1ncc(nc1)F.[C]#N,0,0
[Zn].c1ccc2c(n1)c1ncccc1c1c2N=C[N]1,2.861244747,9.0981910349,-3.1518755699827152,-3.976788707671112,4.81461,1.02272,[Zn],c1ccc2c(n1)c1ncccc1c1c2N=C[N]1,1,1
[Co].[O-]C(=O)c1c(C(=O)[O-])c(C(=O)[O-])c(c(c1C(=O)[O-])C(=O)[O-])C(=O)[O-].[U],3.123411854,1.8486174713,-0.7110937918040011,-5.931502448962424,4.674259999999999,2.30119,[Co].[U],[O-]C(=O)c1c(C(=O)[O-])c(C(=O)[O-])c(c(c1C(=O)[O-])C(=O)[O-])C(=O)[O-],1,0
[Co].[O-]C(=O)c1c(C(=O)[O-])c(C(=O)[O-])c(c(c1C(=O)[O-])C(=O)[O-])C(=O)[O-].[U]1O[U]O1,3.698468095,2.6859740049000003,-1.672583844698761,-5.705974905904678,3.99663,2.35836,[Co].[U]1O[U]O1,[O-]C(=O)c1c(C(=O)[O-])c(C(=O)[O-])c(c(c1C(=O)[O-])C(=O)[O-])C(=O)[O-],1,0
[O-]C(=O)c1cc(C(=O)[O-])c(c(c1)C(=O)[O-])[O].[Zn].n1ccc(cc1)c1ccncc1,4.168445972,5.5918447648,-2.9091426040184665,-4.5918245050603375,6.82545,1.28721,[Zn],[O-]C(=O)c1cc(C(=O)[O-])c(c(c1)C(=O)[O-])[O].n1ccc(cc1)c1ccncc1,1,0
N1=NC=C([CH]1)C#CC#CC1=CN=N[CH]1.[N]1N=CC(=C1)C#CC#CC1=CN=N[CH]1.[Ni]12[Ni]3[Ni]4[Ni]2[Ni]2[Ni]1[Ni]3[Ni]42,3.963838664,16.8629214124,-1.5721261851597008,-5.264215925961555,15.37241,0.5540069999999999,[Ni]12[Ni]3[Ni]4[Ni]2[Ni]2[Ni]1[Ni]3[Ni]42,N1=NC=C([CH]1)C#CC#CC1=CN=N[CH]1.[N]1N=CC(=C1)C#CC#CC1=CN=N[CH]1,1,1
[Ca].[Ca]O[Ca].[O-]C(=O)c1ccc(cc1)P(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],3.694694151,7.6382776313,-2.843320640415888,-4.416279932067801,5.59823,0.989877,[Ca].[Ca]O[Ca],[O-]C(=O)c1ccc(cc1)P(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],1,0
O.[Mg].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-],1.548147316,9.7181611122,-4.020968624973566,-4.660355802552767,7.26111,0.948615,O.[Mg],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,1
[Cu].[O-]C(=O)C1=NN=C([CH]1)C(=O)[O-].[O-]C(=O)C1=N[N]C(=C1)C(=O)[O-],1.111402976,4.2185228757,-4.0353793151795045,-5.303046321127399,5.35067,1.31519,[Cu],[O-]C(=O)C1=NN=C([CH]1)C(=O)[O-].[O-]C(=O)C1=N[N]C(=C1)C(=O)[O-],0,0
[Ag].[Ag]1[Ag]2[Ag][Ag]1[Ag]2.c1ccc(cc1)C1=NN=C([N]1)c1ccccc1,0.306967873,3.1488464674000003,-4.349335083986476,-5.545632364104077,9.6196,1.47235,[Ag].[Ag]1[Ag]2[Ag][Ag]1[Ag]2,c1ccc(cc1)C1=NN=C([N]1)c1ccccc1,0,0
[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-].[Tb],0.270389211,3.6736774044,-4.762308003749099,-5.167889799314193,7.110310000000001,1.26291,[Tb],[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-],0,0
Cc1[nH][n-]c(c1c1c(C)[n-][nH]c1C)C.[Fe],0.629745502,1.2307730693,-4.108541714904912,-4.488246278567512,5.87742,1.36069,[Fe],Cc1[nH][n-]c(c1c1c(C)[n-][nH]c1C)C,0,0
