precursor,n_mofs_sharing_precursor,co2_uptake_range,ch4_uptake_range
[Gd].[O-]C(=O)C(=O)[O-],4,0.23564083400000002,0.7340290398000002
[Gd].[O-]C(=O)C(=O)[O-].[O-]C(=O)C=CC(=O)[O-],2,0.14489335800000003,0.0700780390000002
[Gd].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ncnc(c1)C(=O)[O-],2,0.4913690850000001,0.32477088379999985
[Gd].[O-]C(=O)C1=C([N]C=N1)C(=O)[O-].[O-]C(=O)C1=NC=N[C]1C(=O)[O-],3,0.036207027000000114,0.051082236800000125
[Gd].[O-]C(=O)C1CCN(CC1)CP(=O)([O])[O],2,0.14362714100000007,0.10610317169999961
[Gd].[O-]C(=O)CCn1c(=O)n(CCC(=O)[O-])c(=O)n(c1=O)CCC(=O)[O-],2,1.2201963360000003,3.2464465752000002
[Gd].[O-]C(=O)COCC(=O)[O-].[Zn],2,0.003971112999999998,0.03277288030000003
[Gd].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],2,1.709196286,0.5996567623
[Gd].[O-]C(=O)c1cc(N(=O)=O)c(c(c1)N(=O)=O)c1c(cc(cc1N(=O)=O)C(=O)[O-])N(=O)=O,12,1.2751055569999998,3.5610559465000007
[Gd].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],4,1.299396288,0.33991411910000036
[Gd].[O-]C(=O)c1ccc(cc1)C(=O)[O-],5,2.5332562180000004,3.6499622293
[Gd].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],2,0.5514046279999998,4.4177961262
[Gd].[O-]C(=O)c1ccc(s1)C(=O)[O-],2,1.033906962,0.03833391320000068
[Gd].[O-]C(=O)c1cccc(n1)C(=O)[O-],2,1.505671784,4.7809995753
[Gd].[O-]C(=O)c1ccnc(c1)c1nccc(c1)C(=O)[O-],3,1.5942353159999998,1.3624770076000008
[Gd].[O-]C=O,2,1.766103206,0.2587697551999999
[Hg].[Mn].[S]C#N,3,1.715308298,0.7163551729000002
[Ho].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],3,2.6593568179999996,2.4309565099999997
[Ho].[O-]C(=O)c1cc(cc(n1)C(=O)[O-])c1cc(nc(c1)C(=O)[O-])C(=O)[O-],2,0.00149000099999963,0.025205017500000038
[Ho].[O-]C(=O)c1ccc(cc1)C(=O)[O-],3,0.9041434660000003,1.6936631112000002
[In].[O-]C(=O)C(=O)[O-],3,1.725230015,3.7574318297
[In].[O-]C(=O)C(=O)[O-].[O]P(=O)([O])[O],3,0.9556673580000001,1.5176007939
[In].[O-]C(=O)C1=NC=N[C]1C(=O)[O-],2,5.9754716420000005,7.6348938289
[In].[O-]C(=O)C1CCC(C1(C)C)(C)C(=O)[O-],2,1.04156899,2.0295017802000004
[In].[O-]C(=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[OH],2,2.4854138720000005,2.0050840052
[In].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].[O],2,0.10442331000000005,0.0967844932999995
[In].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],5,0.11769339099999998,0.19656042589999956
[In].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH],10,0.5438563059999999,0.33665512369999995
[In].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[OH],2,0.7598254660000001,2.901503283900002
[In].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],2,0.00022270699999993315,2.583553930099999
[In].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=C(c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-],2,0.05608202100000004,0.5090350151999985
[In].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],2,0.670421748,0.09809227420000077
[In].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C1=C2C=CC(=N2)C(=c2n3[In]4n5c1ccc5C(=C1[N]4=C(C=C1)C(=c3cc2)c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-],2,0.009927339000000313,0.0016461310000011053
[In].[O-]C(=O)c1ccc(nc1)c1ccc(cn1)C(=O)[O-],2,2.192831578,3.9845839988000016
[In].[O-]C(=O)c1ccc(s1)C(=O)[O-],5,0.34759435799999994,0.2809457120000012
[In][O]([In])[In].[O-]C(=O)c1ccc(cc1)[N][N]c1ccc(cc1)C(=O)[O-],2,0.06378726300000004,0.5921859271999992
[K].[O-]C(=O)C(=O)[O-].[U],2,0.00172307599999999,0.012396173399999988
[La].[O-]C(=O)C(=O)[O-],3,3.0282682810000003,1.5755104228000003
[La].[O-]C(=O)C1CCC(CC1)C(=O)[O-],2,3.30269925,4.8675476452
[La].[O-]C(=O)CCCCC(=O)[O-],3,1.8457163670000005,1.8914984807000006
[La].[O-]C(=O)CN1CC(=O)N(CC1=O)CC(=O)[O-],2,0.7665323269999997,0.6672252522
[La].[O-]C(=O)COCC(=O)[O-],4,3.5158581930000006,1.0132240256999996
[La].[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],7,1.2189732949999998,0.1839759920000006
[La].[O-]C(=O)c1ccc(cc1)Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-],3,0.1173791900000003,0.2424142349999996
[La].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],3,2.114364978,0.6894251065999981
[La].[O-]C(=O)c1cccc(c1)C(=O)[O-],2,0.260135703,0.08896410010000011
[La].[O-]C(=O)c1cccc(n1)C(=O)[O-],5,1.7188684239999992,5.315806075200001
[La].[O-]C(=O)c1cccc(n1)C(=O)[O-].[OH2][La],2,0.4276505300000002,0.8511145370000008
[La].[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-],2,1.076403935,2.6682217178
[Li].[O-]C(=O)c1cc(C(=O)[O-])c2c3c1ccc1c3c(cc2)c(cc1C(=O)[O-])C(=O)[O-].[Zn],2,0.3193411509999997,2.950284009799999
[Li].[O-]C(=O)c1ccncc1,11,1.2185463909999998,2.1288623865
[Mg].[O-]C(=O)C(=O)[O-].[O]P(=O)(O)O,2,0.30881622100000006,0.23876787500000063
[Mg].[O-]C(=O)C(=O)[O-].[O]P(=O)(O)[O],2,1.5880614929999999,0.43157589929999984
[Mg].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],2,0.1263005710000007,0.7576987262000001
[Mg].[O-]C(=O)c1cc(O)c(cc1O)C(=O)[O-],5,2.4376204260000005,2.3606505881000004
[Mg].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],3,1.9126840859999996,0.48010878979999916
[Mg].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],2,0.03425543900000072,0.110707936499999
[Mg].[O-]C(=O)c1ccc(cc1)C(=O)[O-],4,1.7723229849999997,8.4415729478
[Mg].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-],10,0.2906379830000001,1.1624400861999997
[Mg].[O-]C(=O)c1ccc(cc1)[N][N]c1ccc(cc1)C(=O)[O-],2,1.7074097110000004,2.5943659544000006
[Mg].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],2,1.4273386720000003,2.554160488399999
[Mg].[O-]C(=O)c1ccc(s1)C(=O)[O-],3,3.2250703420000004,1.1455168590000007
[Mg].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-],5,0.3468652919999995,3.6317640863999996
[Mg].[O-]C(=O)c1ccnc(c1)C(=O)[O-].[OH],6,0.571786264,0.4972687841000001
[Mg].[O-]C(=O)c1ccncc1,2,0.007236479000000129,0.024745756899999805
[Mg].[O-]C(=O)c1cncc(c1)C(=O)[O-],4,1.0722913110000003,0.41756245490000055
[Mg].[O-]C=O,14,3.714254531,3.4575619061
[Mg].[O]P(=O)(CN1CCN(CC1)CP(=O)([O])[O])[O],2,0.8795732460000005,0.6920582890000011
[Mg][O]([Mg])[Mg].[O-]C(=O)c1c(O)c(O)c(c(c1O)O)C(=O)[O-],3,1.397186381,3.2082999772999994
[Mg][O]([Mg])[Mg].[O-]C(=O)c1cc([N][N]c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],2,0.341416127,0.1065755053999986
[Mn].[O-]C(=O)C(=O)[O-].[O]P(=O)(O)O,3,0.30778988,1.3011086527
[Mn].[O-]C(=O)C(=O)[O-].[O]P(=O)(O)[O],5,4.051401855,1.4230750926
[Mn].[O-]C(=O)C(=O)[O-].[O]P(=O)[O],2,4.843995928,0.06343795529999952
[Mn].[O-]C(=O)C1=CC(=S)C(=CC1=S)C(=O)[O-],2,0.09004294600000007,0.004113710500000423
[Mn].[O-]C(=O)C1=[C]C(=[C]C(=[C]1)C(=O)[O-])C(=O)[O-],2,0.02159489800000003,0.35409197629999944
[Mn].[O-]C(=O)CCC(=O)[O-].n1ccc(cc1)c1ccncc1,2,0.0047711999999999755,0.01450037230000012
[Mn].[O-]C(=O)CNS(=O)(=O)c1cccc(c1)C(=O)[O-].n1ccc(cc1)c1ccncc1,2,0.16464717399999995,1.8848578288
[Mn].[O-]C(=O)c1[nH]c(nc1C(=O)[O-])c1ccncc1,2,0.1625653810000003,0.0961253526000001
[Mn].[O-]C(=O)c1cc(C(=O)[O-])c(c(c1)N(=O)=O)c1c(cc(cc1N(=O)=O)C(=O)[O-])C(=O)[O-],2,0.3206265090000002,0.3464837410000001
[Mn].[O-]C(=O)c1cc(NCc2ccncc2)cc(c1)C(=O)[O-],8,0.7278761740000004,1.2977896963000006
[Mn].[O-]C(=O)c1cc(O)c(c(c1)O)[O],3,0.16990370700000001,0.5478267626999997
[Mn].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],5,2.918558248,0.4566541196999996
[Mn].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],19,5.46032967,3.3320751021
[Mn].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-],3,4.16884925,6.975422785299999
[Mn].[O-]C(=O)c1cc(cc(c1)Oc1ccc(cc1)C(=O)[O-])Oc1ccc(cc1)C(=O)[O-],5,0.8383821569999999,2.4482684034
[Mn].[O-]C(=O)c1cc(cc(c1)n1cnc2c1cccc2)n1cnc2c1cccc2,7,0.589747623,0.9014251953999999
[Mn].[O-]C(=O)c1ccc(cc1)C(=O)[O-],21,2.0332695919999995,2.6828461490999995
[Mn].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-],5,0.373876627,0.6078937169000005
[Mn].[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-],2,0.2948173879999998,2.7021025445
[Mn].[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-],3,0.581569086,0.6737137979999996
[Mn].[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-],2,0.279908326,1.2011685617999994
[Mn].[O-]C(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)[O-],6,0.9323254369999998,4.81559935
[Mn].[O-]C(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)[O-])(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],3,2.4911066230000003,0.9106083824000004
[Mn].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],5,2.743249473,4.2624439068
[Mn].[O-]C(=O)c1ccc(cc1)c1ccncc1,2,0.057126973999999886,0.22860944630000013
[Mn].[O-]C(=O)c1ccc(o1)C(=O)[O-],2,0.188997733,1.4955113407000002
[Mn].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-],6,1.3624633940000002,3.9027505258999993
[Mn].[O-]C(=O)c1cccc(c1)C(=O)[O-],5,3.780034322,2.875577324099999
[Mn].[O-]C(=O)c1cccc(c1)c1ccncc1,3,0.25871062099999986,0.702028586
[Mn].[O-]C(=O)c1ccncc1,2,0.035360457999999984,0.10057951590000003
[Mn].[O-]C=O,26,0.428343775,2.6613364852000005
[Mn].n1ccc(cc1)C1=C2C=CC(=C(c3ccncc3)C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccncc1)[N]4)c1ccncc1)C=C3)[N]2,3,0.041461899999999996,0.07963293169999996
[Mn].n1ccc(cc1)C=Cc1ccncc1,2,1.91069212,8.9537256865
[Mn]1[Mn][Mn][Mn][Mn][Mn]1.[O-]C(=O)c1cc([S])c(cc1[S])C(=O)[O-],2,0.02961003799999995,0.012737832900000079
[N]([CH]c1ccncc1)[N][CH]c1ccncc1.[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-].[Zn],2,0.20835427399999995,0.15962696680000033
[N]1CC[N]CC1.[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn][Zn],2,0.01911738399999985,0.3529245837000001
[N][N][N].[Ni].[O-]C(=O)c1ccncc1,2,0.600972299,0.060080734399999614
[Nd].[Nd][OH2][Nd].[O-]C(=O)c1ccc(s1)C(=O)[O-],2,0.5237576559999999,0.19350431970000015
[Nd].[O-]C(=O)C(=O)[O-],9,2.2420212919999996,3.4855432570000007
[Nd].[O-]C(=O)C(=O)[O-].[O]S(=O)(=O)[O],2,0.3302323779999998,0.6125780763
[Nd].[O-]C(=O)CCCC(=O)[O-],2,0.3445759420000001,0.2644999257999998
[Nd].[O-]C(=O)CCCCC(=O)[O-],3,2.3772461979999995,0.5987524457000006
[Nd].[O-]C(=O)[C][N][C]C(=O)[O-],2,1.2179243499999997,0.06134595840000001
[Nd].[O-]C(=O)c1c(I)c(C(=O)[O-])c(c(c1I)N)I.[O-][C]=O,2,0.02190524199999988,0.03121091549999999
[Nd].[O-]C(=O)c1c([N])c([N])c(c(c1[N])[N])C(=O)[O-].[O-]C(=O)c1cc([N])c(cc1[N])C(=O)[O-],2,0.07248175700000026,0.006703800199999943
[Nd].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],2,1.9281326659999998,0.5898991713000008
[Nd].[O-]C(=O)c1ccc(cc1)C(=O)[O-],2,0.616882559,0.27866960020000153
[Nd].[O-]C(=O)c1ccc(cc1)C=Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-],7,3.5355430649999997,4.4370217218
[Nd].[O-]C(=O)c1ccc(cc1)[CH][N]c1cc(cc(c1)C(=O)[O-])C(=O)[O-],4,1.2099159879999997,1.4020930427000007
[Nd].[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],2,1.416908399,0.3782675256000001
[Nd].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],2,0.18006026200000003,0.1683543629000006
[Nd].[O-]C(=O)c1ccc(s1)C(=O)[O-],5,4.216397369,4.165316746400001
[Nd].[O-]C(=O)c1cccc(n1)C(=O)[O-],5,0.8734615420000003,5.158567462499999
[Ni].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1cc(nc(c1)c1ccncc1)c1ccncc1,2,0.00012918699999997507,0.021139918600000307
[Ni].[O-]C(=O)C([NH])C.n1ccc(cc1)C=Cc1ccncc1,2,0.3254791290000001,0.5024363431000012
[Ni].[O-]C(=O)C.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],4,0.014680929000000065,0.3671467548999994
[Ni].[O-]C(=O)CC(C(=O)[O-])N.n1ccc(cc1)c1ccncc1,3,0.206572765,0.5647568556999998
[Ni].[O-]C(=O)CC(C(=O)[O-])O.n1ccc(cc1)c1ccncc1,2,1.007979723,7.0263801376
[Ni].[O-]C(=O)[C]1[CH][C](C(=O)[O-])C(=O)[CH]C1=O,2,0.14811445599999984,0.09816553930000005
[Ni].[O-]C(=O)c1c(F)ccc(c1C(=O)[O-])F.n1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccncc1)c1ccncc1,2,0.03138579200000002,0.413654811899999
[Ni].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],3,1.061036422,1.3498517994
[Ni].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],6,1.1561221159999997,0.3977163527000007
[Ni].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],9,4.090704741,3.0816063520000005
[Ni].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].c1ncn(c1)c1ccc(cc1)n1cncc1,2,0.2895458499999999,0.5135972976000001
[Ni].[O-]C(=O)c1cc(cc(c1)n1cnc2c1cccc2)n1cnc2c1cccc2,5,0.4792774059999998,0.5135888521999998
[Ni].[O-]C(=O)c1cc(ccc1c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-].c1ncn(c1)c1ccc(cc1)n1cncc1,2,0.0164386409999997,0.00023572740000021852
[Ni].[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-],3,0.209324424,0.37135475939999996
[Ni].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-],2,0.028020173999999898,0.02071787210000009
[Ni].[O-]C=O,2,0.300215117,2.546064588
[Ni].[O-]C=O.n1ccc(cc1)c1ccncc1,2,0.6172949249999995,0.2941971895000002
[Ni].[O].[V].n1ccc(cc1)c1ccncc1,4,3.361428457,2.2987677041000003
[Ni].[O]P(=O)([C]N1[C][C]N([C][C]1)[C]P(=O)([O])[O])[O],3,1.365805597,0.2744950736999998
[Ni].n1ccc(cc1)C1=NN=C([N]1)c1ccccn1,3,0.8878007459999999,0.7437384073999995
[Ni]O[Ni].[O-]C(=O)c1cccnc1,2,0.6251369950000001,0.31600153080000015
[Ni]O[Ni]O[Ni].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],2,0.09004260399999997,0.24265677699999966
[Ni][OH2]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1,4,0.546616583,0.9257175670999995
[Ni][OH2][Ni].[O-]C(=O)c1cccc(c1)C(=O)[O-].n1ccc(cc1)C1C(c2ccncc2)C(C1c1ccncc1)c1ccncc1,3,0.3012405309999999,0.10187942579999998
[Ni][O]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1ccncc1.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-],2,0.010506603000000003,0.005904381899998867
[O-]C(=O)C(=O)[O-].[O-]C(=O)[O-].[Y],2,0.021802588000000345,0.02204285919999993
[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ncnc(c1)C(=O)[O-].[Sm],2,0.22661272499999985,0.26393985949999976
[O-]C(=O)C(=O)[O-].[Pr],2,0.040075997999999835,7.887470000000896e-05
[O-]C(=O)C(=O)[O-].[Sm],2,0.034305448000000016,0.0001141788999996507
[O-]C(=O)C(=O)[O-].[Y],2,1.8411750239999998,0.6978976599000006
[O-]C(=O)C(=O)[O-].[Yb],3,1.545034122,3.6243894204
[O-]C(=O)C(=O)[O-].[Zn],3,0.08756864700000001,1.7505327439999991
[O-]C(=O)C(Oc1cc(cc(c1)C(=O)[O-])OC(C(=O)[O-])C)C.[OH2][Sm].[Sm],2,0.027755607999999876,0.0391250810999999
[O-]C(=O)C(Oc1cc(cc(c1)C(=O)[O-])OC(C(=O)[O-])C)C.[OH2][Tb].[Tb],2,0.05075692999999992,0.05762607870000025
[O-]C(=O)C([O])C.[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn],5,0.40544399200000003,1.2094010402000004
[O-]C(=O)C12CC3(CC(C2)(CC(C1)(C3)C(=O)[O-])C(=O)[O-])C(=O)[O-].[Zn],3,1.441238028,1.0753792387999992
[O-]C(=O)C1=C([N]C=N1)C(=O)[O-].[O-]C(=O)C1=NC=N[C]1C(=O)[O-].[Sm],2,0.11434032199999988,0.02107095690000005
[O-]C(=O)C1=CN=N[CH]1.[O-]C(=O)C1=C[N]N=C1.[O-]C(=O)[C]1C=NN=C1.[Zn][O]([Zn])[Zn],2,0.009678513,0.0005616994000003928
[O-]C(=O)C1=C[CH]N(C=C1)Cc1c(C)c(CN2[CH]C=C(C=C2)C(=O)[O-])c(c(c1C)CN1[CH]C=C(C=C1)C(=O)[O-])C.[Pr],2,0.5417882439999997,0.2883307598
[O-]C(=O)C1=C[C]=C([C]=C1)C1=[C]C=C(C=[C]1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],2,0.024531956999999993,9.471135187600003
[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[Zn][Zn],6,1.156248867,5.4353083305
[O-]C(=O)C1=[C][C]=C([C]=[C]1)C(=O)[O-].[O].[V],3,0.07688234500000002,2.1779186292999997
[O-]C(=O)C1CC(CC(C1)C(=O)[O-])C(=O)[O-].[U],2,0.274291228,0.8572611128999998
[O-]C(=O)C1OC(C(C1C(=O)[O-])C(=O)[O-])C(=O)[O-].[Zn],2,0.45677492,0.3513459108000001
[O-]C(=O)C=CC(=O)[O-].[Tb],2,0.06070066900000004,0.26428596159999973
[O-]C(=O)C=CC=CC(=O)[O-].[Zn].n1ccc(cc1)C=Cc1ccncc1,3,0.634755371,3.8187666286
[O-]C(=O)CC(=O)[O-].[Zn],2,0.049715015999999945,0.0001399635000001176
[O-]C(=O)CCCCC(=O)[O-].[Pr],2,2.332480501,1.1709503133999997
[O-]C(=O)Cc1cc(CC(=O)[O-])cc(c1)CC(=O)[O-].[U],2,0.3976086890000001,3.8741548591000003
[O-]C(=O)c1c(C)c(C)c(c(c1C)C)C(=O)[O-].[Tm],2,0.06519560000000002,0.020791599000000716
[O-]C(=O)c1c(Cl)c(Cl)c(c(c1Cl)Cl)[C](c1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)[O-])c1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)[O-].[Tb][Tb],2,0.046412174999999944,0.2865122205000006
[O-]C(=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[Zn],2,0.20423804999999984,0.6447377725999996
[O-]C(=O)c1c([N])c([N])c(c(c1[N])[N])C(=O)[O-].[O-]C(=O)c1cc([N])c(cc1[N])C(=O)[O-].[Pr],2,0.10154492800000003,0.013361152000000098
[O-]C(=O)c1c(cccc1C(=O)[O-])C(=O)[O-].[Zn].n1ccc(cc1)c1ccncc1,2,0.631334943,1.5089999092
[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-].[Zn],2,3.1835414039999996,2.5256906023
[O-]C(=O)c1cc(C#Cc2cc(C#Cc3cc(cc(c3)C(=O)[O-])C(=O)[O-])cc(c2)C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Zn][Zn],2,0.09290489099999999,0.06499620770000192
[O-]C(=O)c1cc(C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Zn][Zn],3,0.27308981200000004,1.121776015
[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].[U],4,0.351633089,4.325785188199999
[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].[Zn],13,3.6619406559999996,4.372653925799998
[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].[Zn][OH]([Zn][OH]([Zn])[Zn])[Zn],2,0.11320884999999992,0.014883106999999285
[O-]C(=O)c1cc(NC2=NC(=[N]=C([N]2)Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Zn],2,0.02125390099999999,0.06332738879999944
[O-]C(=O)c1cc(NCc2ccc(cc2)CNc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Zn],2,2.2572190739999995,2.8652968963000003
[O-]C(=O)c1cc(O)c(cc1O)C(=O)[O-].[Pr],2,4.085186422,7.052153934600001
[O-]C(=O)c1cc(OCC(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Zn],2,0.171267756,0.4796251274999985
[O-]C(=O)c1cc(OCC(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Zn][Zn],6,0.23015200699999983,0.4108950470000021
[O-]C(=O)c1cc(OCc2ccc(cc2)c2ccc(cc2)COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Zn],2,3.4220845630000003,3.0837053346999994
[O-]C(=O)c1cc([N][N]c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Zn][Zn],3,0.5231482069999999,0.24057306759999975
[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-].[Zn],10,2.484480682,1.5612406508999994
[O-]C(=O)c1cc(c2cc(cc(c2)C(=O)[O-])C(=O)[O-])c(cc1c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-].[Zn],3,2.992049748,6.253838836999999
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Tb],6,3.0537992020000004,2.5238094913000007
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Th],2,0.100089282,0.029456540500000017
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Tm],3,3.0075700760000004,2.4146504901999997
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Y],5,6.228252165000001,5.149001777
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Yb],3,2.040229135,1.8119137455
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn],17,6.7485418489999995,6.306893413900001
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn].[Zn][Zn],10,2.3185312190000005,9.942175711900001
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][OH]([Zn])[Zn],2,0.050171939000000054,0.03542515400000035
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn].[Zn][O]([Zn])[Zn].[Zn][Zn],2,0.28845844600000015,0.07253856110000001
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])[Zn],6,3.3968743470000002,1.3127446531000002
